intercept,displacement,cylinders,horsepower,weight,acceleration,model_year,origin_1,origin_2,origin_3,displacement x displacement,displacement x cylinders,displacement x horsepower,displacement x weight,displacement x acceleration,displacement x model_year,displacement x origin_1,displacement x origin_2,displacement x origin_3,cylinders x cylinders,cylinders x horsepower,cylinders x weight,cylinders x acceleration,cylinders x model_year,cylinders x origin_1,cylinders x origin_2,cylinders x origin_3,horsepower x horsepower,horsepower x weight,horsepower x acceleration,horsepower x model_year,horsepower x origin_1,horsepower x origin_2,horsepower x origin_3,weight x weight,weight x acceleration,weight x model_year,weight x origin_1,weight x origin_2,weight x origin_3,acceleration x acceleration,acceleration x model_year,acceleration x origin_1,acceleration x origin_2,acceleration x origin_3,model_year x model_year,model_year x origin_1,model_year x origin_2,model_year x origin_3,mpg
1,250.0,6,72.0,3432,21.0,75,1,0,0,62500.0,1500.0,18000.0,858000.0,5250.0,18750.0,250.0,0.0,0.0,36,432.0,20592,126.0,450,6,0,0,5184.0,247104.0,1512.0,5400.0,72.0,0.0,0.0,11778624,72072.0,257400,3432,0,0,441.0,1575.0,21.0,0.0,0.0,5625,75,0,0,15.0
1,250.0,6,72.0,3158,19.5,75,1,0,0,62500.0,1500.0,18000.0,789500.0,4875.0,18750.0,250.0,0.0,0.0,36,432.0,18948,117.0,450,6,0,0,5184.0,227376.0,1404.0,5400.0,72.0,0.0,0.0,9972964,61581.0,236850,3158,0,0,380.25,1462.5,19.5,0.0,0.0,5625,75,0,0,15.0
1,400.0,8,170.0,4668,11.5,75,1,0,0,160000.0,3200.0,68000.0,1867200.0,4600.0,30000.0,400.0,0.0,0.0,64,1360.0,37344,92.0,600,8,0,0,28900.0,793560.0,1955.0,12750.0,170.0,0.0,0.0,21790224,53682.0,350100,4668,0,0,132.25,862.5,11.5,0.0,0.0,5625,75,0,0,16.0
1,350.0,8,145.0,4440,14.0,75,1,0,0,122500.0,2800.0,50750.0,1554000.0,4900.0,26250.0,350.0,0.0,0.0,64,1160.0,35520,112.0,600,8,0,0,21025.0,643800.0,2030.0,10875.0,145.0,0.0,0.0,19713600,62160.0,333000,4440,0,0,196.0,1050.0,14.0,0.0,0.0,5625,75,0,0,15.0
1,318.0,8,150.0,4498,14.5,75,1,0,0,101124.0,2544.0,47700.0,1430364.0,4611.0,23850.0,318.0,0.0,0.0,64,1200.0,35984,116.0,600,8,0,0,22500.0,674700.0,2175.0,11250.0,150.0,0.0,0.0,20232004,65221.0,337350,4498,0,0,210.25,1087.5,14.5,0.0,0.0,5625,75,0,0,16.0
1,351.0,8,148.0,4657,13.5,75,1,0,0,123201.0,2808.0,51948.0,1634607.0,4738.5,26325.0,351.0,0.0,0.0,64,1184.0,37256,108.0,600,8,0,0,21904.0,689236.0,1998.0,11100.0,148.0,0.0,0.0,21687649,62869.5,349275,4657,0,0,182.25,1012.5,13.5,0.0,0.0,5625,75,0,0,14.0
1,231.0,6,110.0,3907,21.0,75,1,0,0,53361.0,1386.0,25410.0,902517.0,4851.0,17325.0,231.0,0.0,0.0,36,660.0,23442,126.0,450,6,0,0,12100.0,429770.0,2310.0,8250.0,110.0,0.0,0.0,15264649,82047.0,293025,3907,0,0,441.0,1575.0,21.0,0.0,0.0,5625,75,0,0,17.0
1,250.0,6,105.0,3897,18.5,75,1,0,0,62500.0,1500.0,26250.0,974250.0,4625.0,18750.0,250.0,0.0,0.0,36,630.0,23382,111.0,450,6,0,0,11025.0,409185.0,1942.5,7875.0,105.0,0.0,0.0,15186609,72094.5,292275,3897,0,0,342.25,1387.5,18.5,0.0,0.0,5625,75,0,0,16.0
1,258.0,6,110.0,3730,19.0,75,1,0,0,66564.0,1548.0,28380.0,962340.0,4902.0,19350.0,258.0,0.0,0.0,36,660.0,22380,114.0,450,6,0,0,12100.0,410300.0,2090.0,8250.0,110.0,0.0,0.0,13912900,70870.0,279750,3730,0,0,361.0,1425.0,19.0,0.0,0.0,5625,75,0,0,15.0
1,225.0,6,95.0,3785,19.0,75,1,0,0,50625.0,1350.0,21375.0,851625.0,4275.0,16875.0,225.0,0.0,0.0,36,570.0,22710,114.0,450,6,0,0,9025.0,359575.0,1805.0,7125.0,95.0,0.0,0.0,14326225,71915.0,283875,3785,0,0,361.0,1425.0,19.0,0.0,0.0,5625,75,0,0,18.0
1,231.0,6,110.0,3039,15.0,75,1,0,0,53361.0,1386.0,25410.0,702009.0,3465.0,17325.0,231.0,0.0,0.0,36,660.0,18234,90.0,450,6,0,0,12100.0,334290.0,1650.0,8250.0,110.0,0.0,0.0,9235521,45585.0,227925,3039,0,0,225.0,1125.0,15.0,0.0,0.0,5625,75,0,0,21.0
1,262.0,8,110.0,3221,13.5,75,1,0,0,68644.0,2096.0,28820.0,843902.0,3537.0,19650.0,262.0,0.0,0.0,64,880.0,25768,108.0,600,8,0,0,12100.0,354310.0,1485.0,8250.0,110.0,0.0,0.0,10374841,43483.5,241575,3221,0,0,182.25,1012.5,13.5,0.0,0.0,5625,75,0,0,20.0
1,302.0,8,129.0,3169,12.0,75,1,0,0,91204.0,2416.0,38958.0,957038.0,3624.0,22650.0,302.0,0.0,0.0,64,1032.0,25352,96.0,600,8,0,0,16641.0,408801.0,1548.0,9675.0,129.0,0.0,0.0,10042561,38028.0,237675,3169,0,0,144.0,900.0,12.0,0.0,0.0,5625,75,0,0,13.0
1,97.0,4,75.0,2171,16.0,75,0,0,1,9409.0,388.0,7275.0,210587.0,1552.0,7275.0,0.0,0.0,97.0,16,300.0,8684,64.0,300,0,0,4,5625.0,162825.0,1200.0,5625.0,0.0,0.0,75.0,4713241,34736.0,162825,0,0,2171,256.0,1200.0,0.0,0.0,16.0,5625,0,0,75,29.0
1,140.0,4,83.0,2639,17.0,75,1,0,0,19600.0,560.0,11620.0,369460.0,2380.0,10500.0,140.0,0.0,0.0,16,332.0,10556,68.0,300,4,0,0,6889.0,219037.0,1411.0,6225.0,83.0,0.0,0.0,6964321,44863.0,197925,2639,0,0,289.0,1275.0,17.0,0.0,0.0,5625,75,0,0,23.0
1,232.0,6,100.0,2914,16.0,75,1,0,0,53824.0,1392.0,23200.0,676048.0,3712.0,17400.0,232.0,0.0,0.0,36,600.0,17484,96.0,450,6,0,0,10000.0,291400.0,1600.0,7500.0,100.0,0.0,0.0,8491396,46624.0,218550,2914,0,0,256.0,1200.0,16.0,0.0,0.0,5625,75,0,0,20.0
1,140.0,4,78.0,2592,18.5,75,1,0,0,19600.0,560.0,10920.0,362880.0,2590.0,10500.0,140.0,0.0,0.0,16,312.0,10368,74.0,300,4,0,0,6084.0,202176.0,1443.0,5850.0,78.0,0.0,0.0,6718464,47952.0,194400,2592,0,0,342.25,1387.5,18.5,0.0,0.0,5625,75,0,0,23.0
1,134.0,4,96.0,2702,13.5,75,0,0,1,17956.0,536.0,12864.0,362068.0,1809.0,10050.0,0.0,0.0,134.0,16,384.0,10808,54.0,300,0,0,4,9216.0,259392.0,1296.0,7200.0,0.0,0.0,96.0,7300804,36477.0,202650,0,0,2702,182.25,1012.5,0.0,0.0,13.5,5625,0,0,75,24.0
1,90.0,4,71.0,2223,16.5,75,0,1,0,8100.0,360.0,6390.0,200070.0,1485.0,6750.0,0.0,90.0,0.0,16,284.0,8892,66.0,300,0,4,0,5041.0,157833.0,1171.5,5325.0,0.0,71.0,0.0,4941729,36679.5,166725,0,2223,0,272.25,1237.5,0.0,16.5,0.0,5625,0,75,0,25.0
1,119.0,4,97.0,2545,17.0,75,0,0,1,14161.0,476.0,11543.0,302855.0,2023.0,8925.0,0.0,0.0,119.0,16,388.0,10180,68.0,300,0,0,4,9409.0,246865.0,1649.0,7275.0,0.0,0.0,97.0,6477025,43265.0,190875,0,0,2545,289.0,1275.0,0.0,0.0,17.0,5625,0,0,75,24.0
1,171.0,6,97.0,2984,14.5,75,1,0,0,29241.0,1026.0,16587.0,510264.0,2479.5,12825.0,171.0,0.0,0.0,36,582.0,17904,87.0,450,6,0,0,9409.0,289448.0,1406.5,7275.0,97.0,0.0,0.0,8904256,43268.0,223800,2984,0,0,210.25,1087.5,14.5,0.0,0.0,5625,75,0,0,18.0
1,90.0,4,70.0,1937,14.0,75,0,1,0,8100.0,360.0,6300.0,174330.0,1260.0,6750.0,0.0,90.0,0.0,16,280.0,7748,56.0,300,0,4,0,4900.0,135590.0,980.0,5250.0,0.0,70.0,0.0,3751969,27118.0,145275,0,1937,0,196.0,1050.0,0.0,14.0,0.0,5625,0,75,0,29.0
1,232.0,6,90.0,3211,17.0,75,1,0,0,53824.0,1392.0,20880.0,744952.0,3944.0,17400.0,232.0,0.0,0.0,36,540.0,19266,102.0,450,6,0,0,8100.0,288990.0,1530.0,6750.0,90.0,0.0,0.0,10310521,54587.0,240825,3211,0,0,289.0,1275.0,17.0,0.0,0.0,5625,75,0,0,19.0
1,115.0,4,95.0,2694,15.0,75,0,1,0,13225.0,460.0,10925.0,309810.0,1725.0,8625.0,0.0,115.0,0.0,16,380.0,10776,60.0,300,0,4,0,9025.0,255930.0,1425.0,7125.0,0.0,95.0,0.0,7257636,40410.0,202050,0,2694,0,225.0,1125.0,0.0,15.0,0.0,5625,0,75,0,23.0
1,120.0,4,88.0,2957,17.0,75,0,1,0,14400.0,480.0,10560.0,354840.0,2040.0,9000.0,0.0,120.0,0.0,16,352.0,11828,68.0,300,0,4,0,7744.0,260216.0,1496.0,6600.0,0.0,88.0,0.0,8743849,50269.0,221775,0,2957,0,289.0,1275.0,0.0,17.0,0.0,5625,0,75,0,23.0
1,121.0,4,98.0,2945,14.5,75,0,1,0,14641.0,484.0,11858.0,356345.0,1754.5,9075.0,0.0,121.0,0.0,16,392.0,11780,58.0,300,0,4,0,9604.0,288610.0,1421.0,7350.0,0.0,98.0,0.0,8673025,42702.5,220875,0,2945,0,210.25,1087.5,0.0,14.5,0.0,5625,0,75,0,22.0
1,121.0,4,115.0,2671,13.5,75,0,1,0,14641.0,484.0,13915.0,323191.0,1633.5,9075.0,0.0,121.0,0.0,16,460.0,10684,54.0,300,0,4,0,13225.0,307165.0,1552.5,8625.0,0.0,115.0,0.0,7134241,36058.5,200325,0,2671,0,182.25,1012.5,0.0,13.5,0.0,5625,0,75,0,25.0
1,91.0,4,53.0,1795,17.5,75,0,0,1,8281.0,364.0,4823.0,163345.0,1592.5,6825.0,0.0,0.0,91.0,16,212.0,7180,70.0,300,0,0,4,2809.0,95135.0,927.5,3975.0,0.0,0.0,53.0,3222025,31412.5,134625,0,0,1795,306.25,1312.5,0.0,0.0,17.5,5625,0,0,75,33.0
1,107.0,4,86.0,2464,15.5,76,0,1,0,11449.0,428.0,9202.0,263648.0,1658.5,8132.0,0.0,107.0,0.0,16,344.0,9856,62.0,304,0,4,0,7396.0,211904.0,1333.0,6536.0,0.0,86.0,0.0,6071296,38192.0,187264,0,2464,0,240.25,1178.0,0.0,15.5,0.0,5776,0,76,0,28.0
1,116.0,4,81.0,2220,16.9,76,0,1,0,13456.0,464.0,9396.0,257520.0,1960.3999999999999,8816.0,0.0,116.0,0.0,16,324.0,8880,67.6,304,0,4,0,6561.0,179820.0,1368.8999999999999,6156.0,0.0,81.0,0.0,4928400,37518.0,168720,0,2220,0,285.60999999999996,1284.3999999999999,0.0,16.9,0.0,5776,0,76,0,25.0
1,140.0,4,92.0,2572,14.9,76,1,0,0,19600.0,560.0,12880.0,360080.0,2086.0,10640.0,140.0,0.0,0.0,16,368.0,10288,59.6,304,4,0,0,8464.0,236624.0,1370.8,6992.0,92.0,0.0,0.0,6615184,38322.8,195472,2572,0,0,222.01000000000002,1132.4,14.9,0.0,0.0,5776,76,0,0,25.0
1,98.0,4,79.0,2255,17.7,76,1,0,0,9604.0,392.0,7742.0,220990.0,1734.6,7448.0,98.0,0.0,0.0,16,316.0,9020,70.8,304,4,0,0,6241.0,178145.0,1398.3,6004.0,79.0,0.0,0.0,5085025,39913.5,171380,2255,0,0,313.28999999999996,1345.2,17.7,0.0,0.0,5776,76,0,0,26.0
1,101.0,4,83.0,2202,15.3,76,0,1,0,10201.0,404.0,8383.0,222402.0,1545.3000000000002,7676.0,0.0,101.0,0.0,16,332.0,8808,61.2,304,0,4,0,6889.0,182766.0,1269.9,6308.0,0.0,83.0,0.0,4848804,33690.6,167352,0,2202,0,234.09000000000003,1162.8,0.0,15.3,0.0,5776,0,76,0,27.0
1,305.0,8,140.0,4215,13.0,76,1,0,0,93025.0,2440.0,42700.0,1285575.0,3965.0,23180.0,305.0,0.0,0.0,64,1120.0,33720,104.0,608,8,0,0,19600.0,590100.0,1820.0,10640.0,140.0,0.0,0.0,17766225,54795.0,320340,4215,0,0,169.0,988.0,13.0,0.0,0.0,5776,76,0,0,17.5
1,318.0,8,150.0,4190,13.0,76,1,0,0,101124.0,2544.0,47700.0,1332420.0,4134.0,24168.0,318.0,0.0,0.0,64,1200.0,33520,104.0,608,8,0,0,22500.0,628500.0,1950.0,11400.0,150.0,0.0,0.0,17556100,54470.0,318440,4190,0,0,169.0,988.0,13.0,0.0,0.0,5776,76,0,0,16.0
1,304.0,8,120.0,3962,13.9,76,1,0,0,92416.0,2432.0,36480.0,1204448.0,4225.6,23104.0,304.0,0.0,0.0,64,960.0,31696,111.2,608,8,0,0,14400.0,475440.0,1668.0,9120.0,120.0,0.0,0.0,15697444,55071.8,301112,3962,0,0,193.21,1056.4,13.9,0.0,0.0,5776,76,0,0,15.5
1,351.0,8,152.0,4215,12.8,76,1,0,0,123201.0,2808.0,53352.0,1479465.0,4492.8,26676.0,351.0,0.0,0.0,64,1216.0,33720,102.4,608,8,0,0,23104.0,640680.0,1945.6000000000001,11552.0,152.0,0.0,0.0,17766225,53952.0,320340,4215,0,0,163.84000000000003,972.8000000000001,12.8,0.0,0.0,5776,76,0,0,14.5
1,225.0,6,100.0,3233,15.4,76,1,0,0,50625.0,1350.0,22500.0,727425.0,3465.0,17100.0,225.0,0.0,0.0,36,600.0,19398,92.4,456,6,0,0,10000.0,323300.0,1540.0,7600.0,100.0,0.0,0.0,10452289,49788.200000000004,245708,3233,0,0,237.16000000000003,1170.4,15.4,0.0,0.0,5776,76,0,0,22.0
1,250.0,6,105.0,3353,14.5,76,1,0,0,62500.0,1500.0,26250.0,838250.0,3625.0,19000.0,250.0,0.0,0.0,36,630.0,20118,87.0,456,6,0,0,11025.0,352065.0,1522.5,7980.0,105.0,0.0,0.0,11242609,48618.5,254828,3353,0,0,210.25,1102.0,14.5,0.0,0.0,5776,76,0,0,22.0
1,200.0,6,81.0,3012,17.6,76,1,0,0,40000.0,1200.0,16200.0,602400.0,3520.0000000000005,15200.0,200.0,0.0,0.0,36,486.0,18072,105.60000000000001,456,6,0,0,6561.0,243972.0,1425.6000000000001,6156.0,81.0,0.0,0.0,9072144,53011.200000000004,228912,3012,0,0,309.76000000000005,1337.6000000000001,17.6,0.0,0.0,5776,76,0,0,24.0
1,232.0,6,90.0,3085,17.6,76,1,0,0,53824.0,1392.0,20880.0,715720.0,4083.2000000000003,17632.0,232.0,0.0,0.0,36,540.0,18510,105.60000000000001,456,6,0,0,8100.0,277650.0,1584.0000000000002,6840.0,90.0,0.0,0.0,9517225,54296.00000000001,234460,3085,0,0,309.76000000000005,1337.6000000000001,17.6,0.0,0.0,5776,76,0,0,22.5
1,85.0,4,52.0,2035,22.2,76,1,0,0,7225.0,340.0,4420.0,172975.0,1887.0,6460.0,85.0,0.0,0.0,16,208.0,8140,88.8,304,4,0,0,2704.0,105820.0,1154.3999999999999,3952.0,52.0,0.0,0.0,4141225,45177.0,154660,2035,0,0,492.84,1687.2,22.2,0.0,0.0,5776,76,0,0,29.0
1,98.0,4,60.0,2164,22.1,76,1,0,0,9604.0,392.0,5880.0,212072.0,2165.8,7448.0,98.0,0.0,0.0,16,240.0,8656,88.4,304,4,0,0,3600.0,129840.0,1326.0,4560.0,60.0,0.0,0.0,4682896,47824.4,164464,2164,0,0,488.4100000000001,1679.6000000000001,22.1,0.0,0.0,5776,76,0,0,24.5
1,90.0,4,70.0,1937,14.2,76,0,1,0,8100.0,360.0,6300.0,174330.0,1278.0,6840.0,0.0,90.0,0.0,16,280.0,7748,56.8,304,0,4,0,4900.0,135590.0,994.0,5320.0,0.0,70.0,0.0,3751969,27505.399999999998,147212,0,1937,0,201.64,1079.2,0.0,14.2,0.0,5776,0,76,0,29.0
1,91.0,4,53.0,1795,17.4,76,0,0,1,8281.0,364.0,4823.0,163345.0,1583.3999999999999,6916.0,0.0,0.0,91.0,16,212.0,7180,69.6,304,0,0,4,2809.0,95135.0,922.1999999999999,4028.0,0.0,0.0,53.0,3222025,31232.999999999996,136420,0,0,1795,302.75999999999993,1322.3999999999999,0.0,0.0,17.4,5776,0,0,76,33.0
1,225.0,6,100.0,3651,17.7,76,1,0,0,50625.0,1350.0,22500.0,821475.0,3982.5,17100.0,225.0,0.0,0.0,36,600.0,21906,106.19999999999999,456,6,0,0,10000.0,365100.0,1770.0,7600.0,100.0,0.0,0.0,13329801,64622.7,277476,3651,0,0,313.28999999999996,1345.2,17.7,0.0,0.0,5776,76,0,0,20.0
1,250.0,6,78.0,3574,21.0,76,1,0,0,62500.0,1500.0,19500.0,893500.0,5250.0,19000.0,250.0,0.0,0.0,36,468.0,21444,126.0,456,6,0,0,6084.0,278772.0,1638.0,5928.0,78.0,0.0,0.0,12773476,75054.0,271624,3574,0,0,441.0,1596.0,21.0,0.0,0.0,5776,76,0,0,18.0
1,250.0,6,110.0,3645,16.2,76,1,0,0,62500.0,1500.0,27500.0,911250.0,4050.0,19000.0,250.0,0.0,0.0,36,660.0,21870,97.19999999999999,456,6,0,0,12100.0,400950.0,1782.0,8360.0,110.0,0.0,0.0,13286025,59049.0,277020,3645,0,0,262.44,1231.2,16.2,0.0,0.0,5776,76,0,0,18.5
1,258.0,6,95.0,3193,17.8,76,1,0,0,66564.0,1548.0,24510.0,823794.0,4592.400000000001,19608.0,258.0,0.0,0.0,36,570.0,19158,106.80000000000001,456,6,0,0,9025.0,303335.0,1691.0,7220.0,95.0,0.0,0.0,10195249,56835.4,242668,3193,0,0,316.84000000000003,1352.8,17.8,0.0,0.0,5776,76,0,0,17.5
1,97.0,4,71.0,1825,12.2,76,0,1,0,9409.0,388.0,6887.0,177025.0,1183.3999999999999,7372.0,0.0,97.0,0.0,16,284.0,7300,48.8,304,0,4,0,5041.0,129575.0,866.1999999999999,5396.0,0.0,71.0,0.0,3330625,22265.0,138700,0,1825,0,148.83999999999997,927.1999999999999,0.0,12.2,0.0,5776,0,76,0,29.5
1,85.0,4,70.0,1990,17.0,76,0,0,1,7225.0,340.0,5950.0,169150.0,1445.0,6460.0,0.0,0.0,85.0,16,280.0,7960,68.0,304,0,0,4,4900.0,139300.0,1190.0,5320.0,0.0,0.0,70.0,3960100,33830.0,151240,0,0,1990,289.0,1292.0,0.0,0.0,17.0,5776,0,0,76,32.0
1,97.0,4,75.0,2155,16.4,76,0,0,1,9409.0,388.0,7275.0,209035.0,1590.8,7372.0,0.0,0.0,97.0,16,300.0,8620,65.6,304,0,0,4,5625.0,161625.0,1230.0,5700.0,0.0,0.0,75.0,4644025,35342.0,163780,0,0,2155,268.96,1246.3999999999999,0.0,0.0,16.4,5776,0,0,76,28.0
1,140.0,4,72.0,2565,13.6,76,1,0,0,19600.0,560.0,10080.0,359100.0,1904.0,10640.0,140.0,0.0,0.0,16,288.0,10260,54.4,304,4,0,0,5184.0,184680.0,979.1999999999999,5472.0,72.0,0.0,0.0,6579225,34884.0,194940,2565,0,0,184.95999999999998,1033.6,13.6,0.0,0.0,5776,76,0,0,26.5
1,130.0,4,102.0,3150,15.7,76,0,1,0,16900.0,520.0,13260.0,409500.0,2041.0,9880.0,0.0,130.0,0.0,16,408.0,12600,62.8,304,0,4,0,10404.0,321300.0,1601.3999999999999,7752.0,0.0,102.0,0.0,9922500,49455.0,239400,0,3150,0,246.48999999999998,1193.2,0.0,15.7,0.0,5776,0,76,0,20.0
1,318.0,8,150.0,3940,13.2,76,1,0,0,101124.0,2544.0,47700.0,1252920.0,4197.599999999999,24168.0,318.0,0.0,0.0,64,1200.0,31520,105.6,608,8,0,0,22500.0,591000.0,1980.0,11400.0,150.0,0.0,0.0,15523600,52008.0,299440,3940,0,0,174.23999999999998,1003.1999999999999,13.2,0.0,0.0,5776,76,0,0,13.0
1,120.0,4,88.0,3270,21.9,76,0,1,0,14400.0,480.0,10560.0,392400.0,2628.0,9120.0,0.0,120.0,0.0,16,352.0,13080,87.6,304,0,4,0,7744.0,287760.0,1927.1999999999998,6688.0,0.0,88.0,0.0,10692900,71613.0,248520,0,3270,0,479.60999999999996,1664.3999999999999,0.0,21.9,0.0,5776,0,76,0,19.0
1,156.0,6,108.0,2930,15.5,76,0,0,1,24336.0,936.0,16848.0,457080.0,2418.0,11856.0,0.0,0.0,156.0,36,648.0,17580,93.0,456,0,0,6,11664.0,316440.0,1674.0,8208.0,0.0,0.0,108.0,8584900,45415.0,222680,0,0,2930,240.25,1178.0,0.0,0.0,15.5,5776,0,0,76,19.0
1,168.0,6,120.0,3820,16.7,76,0,1,0,28224.0,1008.0,20160.0,641760.0,2805.6,12768.0,0.0,168.0,0.0,36,720.0,22920,100.19999999999999,456,0,6,0,14400.0,458400.0,2004.0,9120.0,0.0,120.0,0.0,14592400,63794.0,290320,0,3820,0,278.89,1269.2,0.0,16.7,0.0,5776,0,76,0,16.5
1,350.0,8,180.0,4380,12.1,76,1,0,0,122500.0,2800.0,63000.0,1533000.0,4235.0,26600.0,350.0,0.0,0.0,64,1440.0,35040,96.8,608,8,0,0,32400.0,788400.0,2178.0,13680.0,180.0,0.0,0.0,19184400,52998.0,332880,4380,0,0,146.41,919.6,12.1,0.0,0.0,5776,76,0,0,16.5
1,350.0,8,145.0,4055,12.0,76,1,0,0,122500.0,2800.0,50750.0,1419250.0,4200.0,26600.0,350.0,0.0,0.0,64,1160.0,32440,96.0,608,8,0,0,21025.0,587975.0,1740.0,11020.0,145.0,0.0,0.0,16443025,48660.0,308180,4055,0,0,144.0,912.0,12.0,0.0,0.0,5776,76,0,0,13.0
1,302.0,8,130.0,3870,15.0,76,1,0,0,91204.0,2416.0,39260.0,1168740.0,4530.0,22952.0,302.0,0.0,0.0,64,1040.0,30960,120.0,608,8,0,0,16900.0,503100.0,1950.0,9880.0,130.0,0.0,0.0,14976900,58050.0,294120,3870,0,0,225.0,1140.0,15.0,0.0,0.0,5776,76,0,0,13.0
1,318.0,8,150.0,3755,14.0,76,1,0,0,101124.0,2544.0,47700.0,1194090.0,4452.0,24168.0,318.0,0.0,0.0,64,1200.0,30040,112.0,608,8,0,0,22500.0,563250.0,2100.0,11400.0,150.0,0.0,0.0,14100025,52570.0,285380,3755,0,0,196.0,1064.0,14.0,0.0,0.0,5776,76,0,0,13.0
1,98.0,4,68.0,2045,18.5,77,0,0,1,9604.0,392.0,6664.0,200410.0,1813.0,7546.0,0.0,0.0,98.0,16,272.0,8180,74.0,308,0,0,4,4624.0,139060.0,1258.0,5236.0,0.0,0.0,68.0,4182025,37832.5,157465,0,0,2045,342.25,1424.5,0.0,0.0,18.5,5929,0,0,77,31.5
1,111.0,4,80.0,2155,14.8,77,1,0,0,12321.0,444.0,8880.0,239205.0,1642.8000000000002,8547.0,111.0,0.0,0.0,16,320.0,8620,59.2,308,4,0,0,6400.0,172400.0,1184.0,6160.0,80.0,0.0,0.0,4644025,31894.0,165935,2155,0,0,219.04000000000002,1139.6000000000001,14.8,0.0,0.0,5929,77,0,0,30.0
1,79.0,4,58.0,1825,18.6,77,0,1,0,6241.0,316.0,4582.0,144175.0,1469.4,6083.0,0.0,79.0,0.0,16,232.0,7300,74.4,308,0,4,0,3364.0,105850.0,1078.8000000000002,4466.0,0.0,58.0,0.0,3330625,33945.0,140525,0,1825,0,345.96000000000004,1432.2,0.0,18.6,0.0,5929,0,77,0,36.0
1,122.0,4,96.0,2300,15.5,77,1,0,0,14884.0,488.0,11712.0,280600.0,1891.0,9394.0,122.0,0.0,0.0,16,384.0,9200,62.0,308,4,0,0,9216.0,220800.0,1488.0,7392.0,96.0,0.0,0.0,5290000,35650.0,177100,2300,0,0,240.25,1193.5,15.5,0.0,0.0,5929,77,0,0,25.5
1,85.0,4,70.0,1945,16.8,77,0,0,1,7225.0,340.0,5950.0,165325.0,1428.0,6545.0,0.0,0.0,85.0,16,280.0,7780,67.2,308,0,0,4,4900.0,136150.0,1176.0,5390.0,0.0,0.0,70.0,3783025,32676.0,149765,0,0,1945,282.24,1293.6000000000001,0.0,0.0,16.8,5929,0,0,77,33.5
1,305.0,8,145.0,3880,12.5,77,1,0,0,93025.0,2440.0,44225.0,1183400.0,3812.5,23485.0,305.0,0.0,0.0,64,1160.0,31040,100.0,616,8,0,0,21025.0,562600.0,1812.5,11165.0,145.0,0.0,0.0,15054400,48500.0,298760,3880,0,0,156.25,962.5,12.5,0.0,0.0,5929,77,0,0,17.5
1,260.0,8,110.0,4060,19.0,77,1,0,0,67600.0,2080.0,28600.0,1055600.0,4940.0,20020.0,260.0,0.0,0.0,64,880.0,32480,152.0,616,8,0,0,12100.0,446600.0,2090.0,8470.0,110.0,0.0,0.0,16483600,77140.0,312620,4060,0,0,361.0,1463.0,19.0,0.0,0.0,5929,77,0,0,17.0
1,318.0,8,145.0,4140,13.7,77,1,0,0,101124.0,2544.0,46110.0,1316520.0,4356.599999999999,24486.0,318.0,0.0,0.0,64,1160.0,33120,109.6,616,8,0,0,21025.0,600300.0,1986.5,11165.0,145.0,0.0,0.0,17139600,56718.0,318780,4140,0,0,187.68999999999997,1054.8999999999999,13.7,0.0,0.0,5929,77,0,0,15.5
1,302.0,8,130.0,4295,14.9,77,1,0,0,91204.0,2416.0,39260.0,1297090.0,4499.8,23254.0,302.0,0.0,0.0,64,1040.0,34360,119.2,616,8,0,0,16900.0,558350.0,1937.0,10010.0,130.0,0.0,0.0,18447025,63995.5,330715,4295,0,0,222.01000000000002,1147.3,14.9,0.0,0.0,5929,77,0,0,15.0
1,250.0,6,110.0,3520,16.4,77,1,0,0,62500.0,1500.0,27500.0,880000.0,4100.0,19250.0,250.0,0.0,0.0,36,660.0,21120,98.39999999999999,462,6,0,0,12100.0,387200.0,1803.9999999999998,8470.0,110.0,0.0,0.0,12390400,57727.99999999999,271040,3520,0,0,268.96,1262.8,16.4,0.0,0.0,5929,77,0,0,17.5
1,231.0,6,105.0,3425,16.9,77,1,0,0,53361.0,1386.0,24255.0,791175.0,3903.8999999999996,17787.0,231.0,0.0,0.0,36,630.0,20550,101.39999999999999,462,6,0,0,11025.0,359625.0,1774.4999999999998,8085.0,105.0,0.0,0.0,11730625,57882.49999999999,263725,3425,0,0,285.60999999999996,1301.3,16.9,0.0,0.0,5929,77,0,0,20.5
1,225.0,6,100.0,3630,17.7,77,1,0,0,50625.0,1350.0,22500.0,816750.0,3982.5,17325.0,225.0,0.0,0.0,36,600.0,21780,106.19999999999999,462,6,0,0,10000.0,363000.0,1770.0,7700.0,100.0,0.0,0.0,13176900,64251.0,279510,3630,0,0,313.28999999999996,1362.8999999999999,17.7,0.0,0.0,5929,77,0,0,19.0
1,250.0,6,98.0,3525,19.0,77,1,0,0,62500.0,1500.0,24500.0,881250.0,4750.0,19250.0,250.0,0.0,0.0,36,588.0,21150,114.0,462,6,0,0,9604.0,345450.0,1862.0,7546.0,98.0,0.0,0.0,12425625,66975.0,271425,3525,0,0,361.0,1463.0,19.0,0.0,0.0,5929,77,0,0,18.5
1,400.0,8,180.0,4220,11.1,77,1,0,0,160000.0,3200.0,72000.0,1688000.0,4440.0,30800.0,400.0,0.0,0.0,64,1440.0,33760,88.8,616,8,0,0,32400.0,759600.0,1998.0,13860.0,180.0,0.0,0.0,17808400,46842.0,324940,4220,0,0,123.21,854.6999999999999,11.1,0.0,0.0,5929,77,0,0,16.0
